rainfall,vento_vel,tamanho_medio,massaPM1,massaPM2,irr,massaPM4,numPM4,massaPM10,numPM2,hora_minuto,tipo,temp,numPM1,vento_dir,numPM10,dia_mes_ano
0.0,5.32,0.45,7.57,0.25,0.0,0.0,0.0,0.0,0.17,023200,station,24.44,62.47,45.0,0.0,20191018.0
0.0,5.32,0.46,7.48,0.25,0.0,0.0,0.0,0.0,0.17,023300,station,24.5,61.68,315.0,0.0,20191018.0
0.0,10.64,0.45,7.57,0.25,0.0,0.0,0.0,0.0,0.17,023400,station,24.56,62.45,0.0,0.0,20191018.0
0.0,13.3,0.44,7.35,0.24,0.0,0.0,0.0,0.0,0.17,023500,station,24.88,60.65,0.0,0.0,20191018.0
0.0,13.3,0.46,7.65,0.25,0.0,0.0,0.0,0.0,0.17,023600,station,24.75,63.11,0.0,0.0,20191018.0
0.0,7.98,0.44,7.58,0.25,0.6,0.0,0.0,0.0,0.17,023700,station,24.88,62.53,45.0,0.0,20191018.0
0.0,3.99,0.45,8.27,0.28,0.0,0.0,0.0,0.0,0.19,023800,station,24.88,68.21,45.0,0.0,20191018.0
0.0,5.32,0.43,8.3,0.28,0.0,0.0,0.0,0.0,0.19,023900,station,24.75,68.46,315.0,0.0,20191018.0
0.0,2.66,0.47,7.19,0.24,0.0,0.0,0.0,0.0,0.16,024000,station,24.62,59.32,0.0,0.0,20191018.0
0.0,5.32,0.45,8.02,0.27,0.0,0.0,0.0,0.0,0.18,024100,station,24.88,66.18,45.0,0.0,20191018.0
0.0,2.66,0.45,8.12,0.27,0.0,0.0,0.0,0.0,0.18,024200,station,24.81,67.02,0.0,0.0,20191018.0
0.0,2.66,0.45,8.13,0.27,0.0,0.0,0.0,0.0,0.18,024300,station,24.81,67.08,45.0,0.0,20191018.0
0.0,5.32,0.46,7.64,0.25,0.0,0.0,0.0,0.0,0.17,024400,station,24.69,63.01,0.0,0.0,20191018.0
0.0,2.66,0.44,7.72,0.26,0.0,0.0,0.0,0.0,0.17,024500,station,24.62,63.67,0.0,0.0,20191018.0
0.0,7.98,0.44,8.05,0.27,0.0,0.0,0.0,0.0,0.18,024600,station,24.62,66.4,0.0,0.0,20191018.0
0.0,5.32,0.44,8.15,0.27,0.0,0.0,0.0,0.0,0.18,024700,station,24.56,67.25,0.0,0.0,20191018.0
0.0,2.66,0.44,7.57,0.25,0.0,0.0,0.0,0.0,0.17,024800,station,24.62,62.48,45.0,0.0,20191018.0
0.0,3.99,0.46,7.51,0.25,0.0,0.0,0.0,0.0,0.17,024900,station,24.62,62.0,45.0,0.0,20191018.0
0.0,6.65,0.44,8.54,0.28,0.0,0.0,0.0,0.0,0.19,025000,station,24.56,70.5,90.0,0.0,20191018.0
0.0,2.66,0.44,7.48,0.25,0.0,0.0,0.0,0.0,0.17,025100,station,24.56,61.72,270.0,0.0,20191018.0
0.0,1.33,0.42,7.57,0.25,0.0,0.0,0.0,0.0,0.17,025200,station,24.62,62.44,0.0,0.0,20191018.0
0.0,3.99,0.44,7.94,0.26,0.0,0.0,0.0,0.0,0.18,025300,station,24.38,65.52,0.0,0.0,20191018.0
0.0,2.66,0.43,8.01,0.27,0.0,0.0,0.0,0.0,0.18,025400,station,24.25,66.06,0.0,0.0,20191018.0
0.0,5.32,0.42,8.41,0.28,0.0,0.0,0.0,0.0,0.19,025500,station,24.5,69.39,315.0,0.0,20191018.0
0.0,7.98,0.41,7.78,0.26,0.0,0.0,0.0,0.0,0.18,025600,station,24.44,64.19,0.0,0.0,20191018.0
0.0,5.32,0.42,7.73,0.26,0.0,0.0,0.0,0.0,0.18,025700,station,24.31,63.74,45.0,0.0,20191018.0
0.0,2.66,0.43,7.65,0.25,0.0,0.0,0.0,0.0,0.17,025800,station,24.31,63.12,0.0,0.0,20191018.0
0.0,5.32,0.42,8.02,0.27,0.0,0.0,0.0,0.0,0.18,025900,station,24.12,66.16,0.0,0.0,20191018.0
0.0,10.64,0.45,8.0,0.27,0.0,0.0,0.0,0.0,0.18,030000,station,24.5,65.98,45.0,0.0,20191018.0
0.0,2.66,0.47,8.03,0.27,0.0,0.0,0.0,0.0,0.18,030100,station,24.31,66.26,45.0,0.0,20191018.0
0.0,6.65,0.45,7.58,0.25,0.0,0.0,0.0,0.0,0.17,030200,station,24.19,62.56,45.0,0.0,20191018.0
0.0,5.32,0.47,8.02,0.27,0.0,0.0,0.0,0.0,0.18,030300,station,23.94,66.18,45.0,0.0,20191018.0
0.0,0.0,0.46,8.01,0.27,0.0,0.0,0.0,0.0,0.18,030400,station,23.81,66.1,45.0,0.0,20191018.0
0.0,5.32,0.47,8.43,0.28,0.0,0.0,0.0,0.0,0.19,030500,station,24.0,69.51,0.0,0.0,20191018.0
0.0,5.32,0.48,7.61,0.25,0.0,0.0,0.0,0.0,0.17,030600,station,24.12,62.76,0.0,0.0,20191018.0
0.0,2.66,0.44,8.61,0.29,0.0,0.0,0.0,0.0,0.2,030700,station,24.12,71.03,0.0,0.0,20191018.0
0.0,3.99,0.42,7.69,0.26,0.0,0.0,0.0,0.0,0.17,030800,station,24.12,63.41,0.0,0.0,20191018.0
0.0,2.66,0.41,8.19,0.27,0.0,0.0,0.0,0.0,0.19,030900,station,24.0,67.61,0.0,0.0,20191018.0
0.0,2.66,0.42,7.35,0.24,0.0,0.0,0.0,0.0,0.17,031000,station,24.12,60.6,90.0,0.0,20191018.0
0.0,7.98,0.44,7.79,0.26,0.0,0.0,0.0,0.0,0.18,031100,station,24.12,64.25,45.0,0.0,20191018.0
0.0,6.65,0.45,8.16,0.27,0.0,0.0,0.0,0.0,0.18,031200,station,24.19,67.28,0.0,0.0,20191018.0
0.0,2.66,0.45,8.86,0.29,0.0,0.0,0.0,0.0,0.2,031300,station,24.31,73.08,45.0,0.0,20191018.0
