data,hora,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel,rainfall,hum,n
20191011,110600,NA,2.555833333333333,85,0,0,21.088333333333335,0.058333333333333334,0,0,0.4375,35365,48.75,20.282500000000002,NA,NA,12
20191011,110800,NA,2.6149999999999998,85,0,0,21.578333333333333,0.058333333333333334,0,0,0.43666666666666665,35115,120,18.17666666666667,NA,NA,6
20191011,110900,NA,2.6083333333333334,0.08666666666666667,0,0,21515,0.06,0,0,0.42833333333333334,35.35166666666667,67.5,14.63,NA,NA,6
20191011,1200,NA,3.407826086956522,0.11304347826086956,0,0,28.12217391304348,0.07695652173913044,0,0,0.4339130434782609,29.706521739130434,82.17391304347827,11.333913043478262,NA,NA,23
20191011,120200,NA,3.6533333333333333,0.12000000000000001,0,0,30.128333333333334,85,0,0,0.43,35.196666666666665,127.5,13965,NA,NA,6
20191011,120300,NA,3.4825,0.11666666666666667,0,0,28.733333333333334,0.07916666666666666,0,0,0.4325,35.31333333333333,116.25,14.9625,NA,NA,12
20191011,120500,NA,3435,0.11333333333333334,0,0,28.328333333333333,0.07833333333333334,0,0,0.43166666666666664,35.394999999999996,135,13.078333333333333,NA,NA,6
20191011,120600,NA,3.6825,0.1225,0,0,30.3875,0.0825,0,0,0.43416666666666665,35.5475,52.5,16.846666666666668,NA,NA,12
20191011,120800,NA,3.66,0.12166666666666667,0,0,30.196666666666665,0.08166666666666667,0,0,0.43333333333333335,35195,105,17.068333333333335,NA,NA,6
20191011,120900,NA,3.3783333333333334,0.11333333333333334,0,0,27.881666666666668,0.07833333333333334,0,0,0.43,35.24,112.5,17.955000000000002,NA,NA,6
20191011,1300,NA,3.248695652173913,0.1082608695652174,0,0,26.80304347826087,0.07347826086956522,0,0,0.44,30.041739130434784,146.7391304347826,13.704782608695652,NA,NA,23
20191011,130200,NA,3045,105,0,0,25115,0.07,0,0,425,35.35333333333333,217.5,16.18166666666667,NA,NA,6
20191011,130300,NA,3.1333333333333333,105,0,0,25.845833333333335,0.07166666666666667,0,0,0.42833333333333334,35.45916666666667,45,14.9625,NA,NA,12
20191011,130500,NA,3.1516666666666664,0.10166666666666667,0,0,25.991666666666667,0.07166666666666667,0,0,0.43,35.33166666666666,82.5,13965,NA,NA,6
20191011,130600,NA,3.3791666666666664,0.1125,0,0,27.8825,0.0775,0,0,0.4325,35.248333333333335,86.25,15.738333333333333,NA,NA,12
20191011,130800,NA,3.3233333333333333,0.11166666666666666,0,0,27.41,0.07833333333333334,0,0,0.42833333333333334,35.43833333333333,60,11.97,NA,NA,6
20191011,130900,NA,3.083333333333333,0.10333333333333333,0,0,25.426666666666666,0.07,0,0,0.43166666666666664,35.541666666666664,112.5,13965,NA,NA,6
20191011,1400,NA,3.252608695652174,0.1091304347826087,0,0,26.825652173913042,0.07478260869565218,0,0,0.44478260869565217,29.37782608695652,99.78260869565217,11.97,NA,NA,23
20191011,140200,NA,3.1666666666666665,0.10666666666666667,0,0,26.13,0.07166666666666667,0,0,445,34.56333333333333,82.5,11.748333333333335,NA,NA,6
20191011,140300,NA,3.0108333333333333,0.10083333333333333,0,0,24.851666666666667,0.07,0,0,0.43666666666666665,34.435833333333335,101.25,13.3,NA,NA,12
20191011,140500,NA,3035,0.1,0,0,25.033333333333335,0.07,0,0,0.43833333333333335,34.31333333333333,112.5,14.186666666666667,NA,NA,6
20191011,140600,NA,3.035833333333333,0.10083333333333333,0,0,25.05666666666667,0.06833333333333333,0,0,0.44666666666666666,34.1725,22.5,13965,NA,NA,12
20191011,140800,NA,2835,0.09333333333333334,0,0,23.398333333333333,65,0,0,0.45166666666666666,34.178333333333335,22.5,13.743333333333334,NA,NA,6
20191011,140900,NA,3.0183333333333335,0.10166666666666667,0,0,24905,0.06833333333333333,0,0,0.44666666666666666,34.42666666666666,22.5,14.851666666666667,NA,NA,6
20191011,1500,NA,2.867391304347826,0.09391304347826088,0,0,23.65304347826087,0.06478260869565218,0,0,0.4443478260869565,29.502173913043478,82.17391304347827,11.27608695652174,NA,NA,23
20191011,150200,NA,2.1733333333333333,0.07166666666666667,0,0,17.93,0.04833333333333334,0,0,0.44,34.968333333333334,150,13965,NA,NA,6
20191011,150300,NA,2.1233333333333335,0.07083333333333333,0,0,17.526666666666667,0.04833333333333333,0,0,0.43916666666666665,35.04083333333333,135,14.851666666666667,NA,NA,12
20191011,150500,NA,2.06,0.06833333333333334,0,0,16.993333333333332,0.04833333333333333,0,0,0.44166666666666665,35.17666666666667,225,15.516666666666667,NA,NA,6
20191011,150600,NA,2.0716666666666668,0.06916666666666667,0,0,17.085833333333333,0.04666666666666667,0,0,0.44083333333333335,35.104166666666664,123.75,16.070833333333333,NA,NA,12
20191011,150800,NA,2.1366666666666667,0.07166666666666667,0,0,17.62,0.04833333333333334,0,0,0.44166666666666665,34905,67.5,19.728333333333335,NA,NA,6
20191011,150900,NA,2185,0.07333333333333333,0,0,18.028333333333332,0.04833333333333334,0,0,0.44166666666666665,34.80166666666667,217.5,12.191666666666666,NA,NA,6
20191011,1600,NA,2.3015384615384615,0.07538461538461538,0,0,18.983076923076922,0.05230769230769231,0,0,0.44076923076923075,32.94769230769231,93.46153846153847,11.04923076923077,NA,NA,13
20191011,160200,NA,2.21,0.07333333333333333,0,0,18.218333333333334,0.05,0,0,0.44333333333333336,33.5,210,10.861666666666668,NA,NA,6
20191011,160300,NA,2.2691666666666666,75,0,0,18.721666666666668,0.050833333333333335,0,0,0.44416666666666665,33.5825,138.75,13.6325,NA,NA,12
20191011,160500,NA,2.13,0.07333333333333333,0,0,17.543333333333333,0.04833333333333334,0,0,0.44333333333333336,33.428333333333335,157.5,12.191666666666666,NA,NA,6
20191011,160600,NA,2.2575,0.07583333333333334,0,0,18.620833333333334,0.050833333333333335,0,0,0.44666666666666666,33.31666666666666,138.75,12.635000000000002,NA,NA,12
20191011,160800,NA,2.2066666666666666,0.07333333333333333,0,0,18.201666666666668,0.04833333333333333,0,0,0.44,33.22833333333333,142.5,12.635000000000002,NA,NA,6
20191011,160900,NA,2185,75,0,0,18.02,0.04833333333333333,0,0,0.44,33.18833333333333,112.5,9.753333333333334,NA,NA,6
20191011,1700,NA,6.2446153846153845,0.2076923076923077,0,0,51.51769230769231,0.14153846153846153,0,0,0.43846153846153846,30.764615384615386,100.38461538461539,11.356153846153846,NA,NA,13
20191011,170200,NA,6.381666666666667,0.21333333333333335,0,0,52.63166666666667,0.14500000000000002,0,0,0.43666666666666665,31.251666666666665,180,8645,NA,NA,6
20191011,170300,NA,6.9158333333333335,0.23,0,0,57.0675,0.1575,0,0,0.43916666666666665,31.1725,165,12.191666666666666,NA,NA,12
20191011,170500,NA,7.46,0.24833333333333332,0,0,61535,0.16833333333333333,0,0,435,31.166666666666664,15,11.526666666666667,NA,NA,6
20191011,170600,NA,7.658333333333333,0.25416666666666665,0,0,63.17666666666667,0.17333333333333334,0,0,0.4325,31.0775,60,8.977500000000001,NA,NA,12
20191011,170800,NA,8.33,275,0,0,68.72166666666666,0.19,0,0,435,31.033333333333335,172.5,8.423333333333334,NA,NA,6
20191011,170900,NA,8.456666666666667,0.2816666666666667,0,0,69.76,0.19166666666666668,0,0,0.43833333333333335,31.053333333333335,52.5,7.758333333333334,NA,NA,6
20191011,1800,NA,11.88923076923077,0.39692307692307693,0,0,98.08307692307692,0.27,0.0015384615384615385,0,0.44384615384615383,29.393076923076922,117.6923076923077,5.831538461538462,NA,NA,13
20191011,180200,NA,12.513333333333334,0.41833333333333333,0,0,103.22666666666667,0.2833333333333333,0.0016666666666666668,0,0.44333333333333336,29.75,15,7.093333333333334,NA,NA,6
20191011,180300,NA,12.2325,0.4066666666666667,0,0,100.92666666666666,275,0.0016666666666666668,0,0.44333333333333336,29.8075,101.25,8.755833333333333,NA,NA,12
20191011,180500,NA,11.743333333333334,0.38833333333333336,0,0,96.87,265,0,0,0.44666666666666666,29.833333333333332,75,6.871666666666667,NA,NA,6
20191011,180600,NA,11.423333333333334,0.38,0,0,94.24249999999999,0.25916666666666666,8.333333333333334e-4,0,0.44333333333333336,29.74,161.25,6.9825,NA,NA,12
20191011,180800,NA,11.316666666666666,0.37666666666666665,0,0,93.36666666666667,0.25666666666666665,0.0016666666666666668,0,0.44833333333333336,29.791666666666668,180,7.536666666666667,NA,NA,6
20191011,180900,NA,11.459999999999999,0.3816666666666667,0,0,94.53833333333333,0.26166666666666666,0.0016666666666666668,0,0.44666666666666666,29.781666666666666,120,7.536666666666667,NA,NA,6
20191011,1900,NA,8.886923076923077,0.29615384615384616,0,0,73.31,0.20307692307692307,0,0,0.4646153846153846,28.556923076923077,96.92307692307692,5.831538461538462,NA,NA,13
20191011,190200,NA,9.818333333333333,0.32666666666666666,0,0,81015,0.22333333333333333,0,0,0.4583333333333333,28.96,30,7315,NA,NA,6
20191011,190300,NA,9415,0.31166666666666665,0,0,77.67416666666666,0.21416666666666667,0,0,0.45416666666666666,28.911666666666665,105,7.2041666666666675,NA,NA,12
20191011,190500,NA,9.01,0.3,0,0,74345,0.20333333333333334,0,0,0.45333333333333337,28.876666666666665,22.5,6.206666666666667,NA,NA,6
20191011,190600,NA,9.204166666666667,0.3075,0,0,75.94,0.20750000000000002,0,0,0.45666666666666667,28.8275,82.5,8.090833333333334,NA,NA,12
20191011,190800,NA,9.113333333333333,0.30333333333333334,0,0,75.19,0.20500000000000002,0,0,455,28.833333333333332,67.5,5.763333333333334,NA,NA,6
20191011,190900,NA,9.196666666666667,0.30666666666666664,0,0,75.87833333333333,0.20833333333333334,0,0,0.46,28.738333333333333,165,7315,NA,NA,6
20191011,2000,NA,6.0773913043478265,0.2026086956521739,0,0,50.143478260869564,0.13826086956521738,0,0,0.4543478260869565,25.71391304347826,103.69565217391305,6.765652173913044,NA,NA,23
20191011,200200,NA,8.398333333333333,0.2783333333333333,0,0,69285,0.19166666666666668,0,0,0.45666666666666667,28.073333333333334,15,7.758333333333334,NA,NA,6
20191011,200300,NA,8.186666666666667,0.2708333333333333,0,0,67.54166666666667,0.18583333333333335,0,0,0.45416666666666666,28.036666666666665,75,6.428333333333334,NA,NA,12
20191011,200500,NA,8275,275,0,0,68.26333333333334,0.18833333333333335,0,0,0.45666666666666667,27.948333333333334,45,5.541666666666667,NA,NA,6
20191011,200600,NA,8.470833333333333,0.2816666666666667,0,0,69.89333333333333,0.1925,0,0,0.45666666666666667,27.9225,56.25,5.541666666666667,NA,NA,12
20191011,200800,NA,8.463333333333333,0.2816666666666667,0,0,69.81333333333333,0.19166666666666668,0,0,0.4583333333333333,27.97,22.5,5985,NA,NA,6
20191011,200900,NA,8.5,0.2833333333333333,0,0,70.14333333333333,0.19333333333333333,0,0,0.44833333333333336,27925,127.5,4.876666666666667,NA,NA,6
20191011,200,NA,3.83,0.13,0,0,31.59,0.09,0,0,0.44,24.5,45,10.64,NA,NA,1
20191011,2100,NA,5.13,0.17043478260869566,0,0,42.332173913043476,0.11608695652173913,0,0,0.45130434782608697,25.252173913043478,50.869565217391305,7.4595652173913045,NA,NA,23
20191011,210200,NA,6.216666666666667,0.20833333333333334,0,0,51.29666666666667,0.14,0,0,0.4683333333333333,27.291666666666668,60,6.206666666666667,NA,NA,6
20191011,210300,NA,6165,0.20583333333333334,0,0,50.86,0.14,0,0,0.47,27.219166666666666,30,5.763333333333334,NA,NA,12
20191011,210500,NA,6225,0.20666666666666667,0,0,51.358333333333334,0.14,0,0,0.4666666666666667,27.303333333333335,37.5,7.98,NA,NA,6
20191011,210600,NA,5995,0.20083333333333334,0,0,49.4675,135,0,0,0.4583333333333333,27.288333333333334,78.75,6.317500000000001,NA,NA,12
20191011,210800,NA,6.218333333333334,0.20666666666666667,0,0,51.31166666666667,0.14166666666666666,0,0,455,27.176666666666666,22.5,8.423333333333334,NA,NA,6
20191011,210900,NA,5.618333333333333,185,0,0,46.35,0.12833333333333333,0,0,0.45166666666666666,27175,67.5,7.536666666666667,NA,NA,6
20191011,2200,NA,4.37,0.14565217391304347,0,0,36.05652173913043,0.09826086956521739,0,0,0.4565217391304348,24.729130434782608,46.95652173913044,6.5343478260869565,NA,NA,23
20191011,220200,NA,5.14,0.17333333333333334,0,0,42.406666666666666,0.11833333333333333,0,0,0.45166666666666666,26395,82.5,7.093333333333334,NA,NA,6
20191011,220300,NA,5,0.16666666666666669,0,0,41.23583333333333,0.11333333333333333,0,0,0.46,26.338333333333335,41.25,7.758333333333334,NA,NA,12
20191011,220500,NA,4735,0.16,0,0,39.06666666666666,0.10833333333333334,0,0,0.45666666666666667,26.35333333333333,30,5.763333333333334,NA,NA,6
20191011,220600,NA,4.976666666666667,0.16416666666666668,0,0,41.060833333333335,0.1125,0,0,0.45166666666666666,26.361666666666668,63.75,6.760833333333334,NA,NA,12
20191011,220800,NA,4.716666666666667,0.15666666666666668,0,0,38.906666666666666,0.10666666666666666,0,0,0.46166666666666667,26.261666666666667,60,5.541666666666667,NA,NA,6
20191011,220900,NA,4765,0.16,0,0,39305,0.11,0,0,0.46,26.273333333333333,37.5,5.32,NA,NA,6
20191011,2300,NA,3.574782608695652,0.12,0,0,29.493478260869566,0.08,0,0,0.45260869565217393,24.301739130434783,52.82608695652174,5.262173913043479,NA,NA,23
20191011,230200,NA,3.263333333333333,0.10833333333333334,0,0,26925,0.07500000000000001,0,0,0.45,25.60333333333333,127.5,3.7683333333333335,NA,NA,6
20191011,230300,NA,3.4691666666666667,0.11666666666666667,0,0,28.635833333333334,0.07833333333333334,0,0,0.45416666666666666,25.673333333333332,37.5,4.987500000000001,NA,NA,12
20191011,230500,NA,3.2383333333333333,0.10666666666666666,0,0,26.723333333333333,0.07333333333333333,0,0,0.45499999999999996,25.593333333333334,45,6.428333333333334,NA,NA,6
20191011,230600,NA,3.35,0.11083333333333334,0,0,27.639166666666668,0.07666666666666667,0,0,0.45666666666666667,25.629166666666666,37.5,5.098333333333334,NA,NA,12
20191011,230800,NA,3.373333333333333,0.11166666666666666,0,0,27.833333333333332,0.07500000000000001,0,0,0.45833333333333337,25.581666666666667,37.5,5.098333333333334,NA,NA,6
20191011,230900,NA,3256,112,0,0,26854,0.07400000000000001,0,0,458,25686,36,5852,NA,NA,5
20191011,2400,NA,3.65,0.12181818181818183,0,0,30.10818181818182,0.08454545454545455,0,0,0.45636363636363636,22.84181818181818,53.18181818181818,6.529090909090909,NA,NA,11
20191011,2500,NA,3.650909090909091,0.12181818181818183,0,0,30.13,0.08272727272727273,0,0,0.4590909090909091,23.04,61.36363636363637,6.529090909090909,NA,NA,11
20191011,2600,NA,4.22,0.14,0,0,34.78,0.1,0,0,0.45,24.06,90,11.97,NA,NA,1
20191011,2700,NA,3.57,0.12,0,0,29.42,0.08,0,0,0.44,24.12,45,13.3,NA,NA,1
20191011,2800,NA,3.31,0.11,0,0,27.31,0.08,0,0,0.45,24.12,90,10.64,NA,NA,1
20191011,2900,NA,3.99,0.13,0,0,32.94,0.09,0,0,0.44,24.06,90,13.3,NA,NA,1
20191011,3000,NA,3.5290909090909093,0.11636363636363636,0,0,29.116363636363637,0.07909090909090909,0,0,0.4581818181818182,23.12181818181818,49.09090909090909,5.440909090909091,NA,NA,11
20191011,300,NA,3.98,0.13,0,0,32.8,0.09,0,0,0.43,24.5,45,18.62,NA,NA,1
20191011,3100,NA,3.540909090909091,0.11818181818181818,0,0,29.202727272727273,0.08090909090909092,0,0,0.44363636363636366,22.595454545454544,45,1.571818181818182,NA,NA,11
20191011,3200,NA,3.621818181818182,0.12090909090909091,0,0,29.874545454545455,0.08181818181818182,0,0,0.45,22.39181818181818,65.45454545454545,3.5063636363636363,NA,NA,11
20191011,3300,NA,3.7609090909090908,0.12454545454545454,0,0,31.028181818181817,0.08545454545454545,0,0,0.45545454545454545,22.204545454545453,77.72727272727273,4.836363636363637,NA,NA,11
20191011,3400,NA,3.651818181818182,0.12272727272727273,0,0,30.126363636363635,0.08272727272727273,0,0,0.4590909090909091,21.971818181818183,90,4.715454545454546,NA,NA,11
20191011,3500,NA,3.840909090909091,0.12636363636363637,0,0,31.677272727272726,0.08636363636363636,0,0,0.45181818181818184,22.374545454545455,77.72727272727273,7.738181818181818,NA,NA,11
20191011,3600,NA,3.89,0.13,0,0,32.07,0.09,0,0,0.44,24.12,90,10.64,NA,NA,1
20191011,3700,NA,3.7,0.12,0,0,30.52,0.08,0,0,0.46,24.12,90,11.97,NA,NA,1
20191011,3800,NA,3.61,0.12,0,0,29.76,0.08,0,0,0.44,24,90,10.64,NA,NA,1
20191011,3900,NA,4.07,0.14,0,0,33.6,0.09,0,0,0.44,23.94,45,7.98,NA,NA,1
20191011,4000,NA,3.77,0.12545454545454546,0,0,31.10818181818182,0.08727272727272728,0,0,0.45363636363636367,22.322727272727274,61.36363636363637,5.078181818181818,NA,NA,11
20191011,400,NA,3.83,0.13,0,0,31.63,0.09,0,0,0.45,24.62,45,15.96,NA,NA,1
20191011,4100,NA,3.7399999999999998,0.12272727272727273,0,0,30.849090909090908,0.08454545454545455,0,0,0.44727272727272727,22.22090909090909,98.18181818181819,6.045454545454546,NA,NA,11
20191011,4200,NA,3.8981818181818184,0.13090909090909092,0,0,32.15909090909091,0.0890909090909091,0,0,0.45636363636363636,22.03363636363636,106.36363636363636,3.022727272727273,NA,NA,11
20191011,4300,NA,3.800909090909091,0.12636363636363637,0,0,31.36090909090909,0.08818181818181818,0,0,0.4409090909090909,22.220909090909092,77.72727272727273,5.561818181818182,NA,NA,11
20191011,4400,NA,3.6972727272727273,0.12363636363636364,0,0,30.515454545454546,0.08363636363636363,0,0,0.4481818181818182,22.136363636363637,57.27272727272727,5.078181818181818,NA,NA,11
20191011,4500,NA,3.692727272727273,0.12363636363636364,0,0,30.452727272727273,0.08363636363636363,0,0,0.4590909090909091,22.001818181818184,81.81818181818181,4.836363636363637,NA,NA,11
20191011,4600,NA,3.7,0.12,0,0,30.53,0.08,0,0,0.46,24,90,15.96,NA,NA,1
20191011,4700,NA,4.24,0.14,0,0,35.01,0.1,0,0,0.46,24,90,7.98,NA,NA,1
20191011,4800,NA,3.99,0.13,0,0,32.9,0.09,0,0,0.45,23.88,90,17.29,NA,NA,1
20191011,4900,NA,3.38,0.11,0,0,27.9,0.08,0,0,0.46,23.88,90,11.97,NA,NA,1
20191011,5000,NA,3.9,0.13090909090909092,0,0,32.17909090909091,0.08727272727272728,0,0,0.4572727272727273,21.766363636363636,98.18181818181819,4.836363636363637,NA,NA,11
20191011,500,NA,4.3,0.14,0,0,35.46,0.1,0,0,0.44,24.44,45,13.3,NA,NA,1
20191011,5100,NA,3.962727272727273,0.13181818181818183,0,0,32.69909090909091,0.09,0,0,0.4490909090909091,21.68090909090909,122.72727272727273,0.8463636363636364,NA,NA,11
20191011,5200,NA,3.76,0.12636363636363637,0,0,31.01909090909091,0.08454545454545455,0,0,0.46909090909090906,21.420909090909092,126.81818181818181,2.0554545454545456,NA,NA,11
20191011,5300,NA,4.052727272727273,0.13636363636363638,0,0,33.43272727272727,0.09181818181818181,0,0,0.4545454545454546,23.085454545454546,130.9090909090909,2.539090909090909,NA,NA,11
20191011,5400,NA,3.86,0.1272727272727273,0,0,31.84,0.08636363636363636,0,0,0.44545454545454544,25.555454545454545,126.81818181818181,0.8463636363636364,NA,NA,11
20191011,5500,NA,3.57,0.11818181818181818,0,0,29.454545454545453,0.08,0,0,0.44,27.004545454545454,110.45454545454545,2.4181818181818184,NA,NA,11
20191011,5600,NA,3.64,0.12,0,0,30.04,0.08,0,0,0.44,23.75,90,10.64,NA,NA,1
20191011,5700,NA,3.83,0.13,0,0,31.61,0.09,0,0,0.45,24,0,13.3,NA,NA,1
20191011,5800,NA,3.94,0.13,0,0,32.54,0.09,0,0,0.46,24,90,14.63,NA,NA,1
20191011,5900,NA,3.36,0.11,0,0,27.69,0.08,0,0,0.46,23.94,45,10.64,NA,NA,1
20191011,60000,NA,4561,153,0,0,37.632999999999996,104,0,0,0.45899999999999996,26743,67.5,3857,NA,NA,10
20191011,600,NA,3.37,0.11,0,0,27.77,0.08,0,0,0.43,24.62,45,15.96,NA,NA,1
20191011,61000,NA,4337,0.14600000000000002,0,0,35782,98,0,0,0.48,26618,49.5,6384,NA,NA,10
20191011,62000,NA,3774,125,0,0,31133,85,0,0,451,26.8,45,10.507000000000001,NA,NA,10
20191011,63000,NA,3731,124,0,0,30786,0.08499999999999999,0,0,461,27432,58.5,12.635000000000002,NA,NA,10
20191011,64000,NA,3841,129,0,0,31695,88,0,0,463,27.7,36,15029,NA,NA,10
20191011,65000,NA,3811,127,0,0,31428,86,0,0,0.46699999999999997,28.27,40.5,14497,NA,NA,10
20191011,70000,NA,3722,126,0,0,30703,85,0,0,452,28657,40.5,16758,NA,NA,10
20191011,700,NA,3.95,0.13,0,0,32.6,0.09,0,0,0.45,24.38,90,15.96,NA,NA,1
20191011,71000,NA,3539,0.11699999999999999,0,0,29191,0.08,0,0,453,29837,40.5,11438,NA,NA,10
20191011,72000,NA,3349,111,0,0,27638,76,0,0,443,30557,27,14.63,NA,NA,10
20191011,73000,NA,3049,0.10200000000000001,0,0,25157,69,0,0,449,30598,126,17556,NA,NA,10
20191011,74000,NA,2916,97,0,0,24055,66,0,0,437,31494,27,13699,NA,NA,10
20191011,75000,NA,2833,95,0,0,23356,66,0,0,454,32538,72,12768,NA,NA,10
20191011,80000,NA,2535,84,0,0,20912,58,0,0,449,33825,130.5,12236,NA,NA,10
20191011,800,NA,4.12,0.14,0,0,33.97,0.09,0,0,0.46,24.31,90,13.3,NA,NA,1
20191011,81000,NA,2529,84,0,0,20867,57,0,0,438,33201,27,11837,NA,NA,10
20191011,82000,NA,2356,78,0,0,19433,53,0,0,438,33525,126,12369,NA,NA,10
20191011,83000,NA,2599,86,0,0,21434,58,0,0,446,33763,72,11.039000000000001,NA,NA,10
20191011,84000,NA,2623,88,0,0,21639,59,0,0,426,34838,108,10.64,NA,NA,10
20191011,85000,NA,2.3810000000000002,78,0,0,19642,54,0,0,0.43,35807,103.5,11.039000000000001,NA,NA,10
20191011,90000,NA,2295,77,0,0,18936,0.051000000000000004,0,0,437,34656,144,13965,NA,NA,10
20191011,900,NA,3.67,0.12,0,0,30.28,0.08,0,0,0.45,24.44,90,7.98,NA,NA,1
20191011,91000,NA,2.23,0.07300000000000001,0,0,18.4,0.051000000000000004,0,0,445,35281,162,15162,NA,NA,10
20191011,92000,NA,2.5140000000000002,83,0,0,20739,59,0,0,436,35.28,157.5,12768,NA,NA,10
20191011,93000,NA,2497,84,0,0,20613,57,0,0,425,34794,31.5,15561,NA,NA,10
20191011,94000,NA,2474,82,0,0,20412,57,0,0,432,35112,171,15694,NA,NA,10
20191011,95000,NA,2.4619999999999997,84,0,0,20315,56,0,0,438,35393,49.5,13832,NA,NA,10
20191012,1000,NA,3.048695652173913,0.10173913043478261,0,0,25.151304347826088,0.0691304347826087,0,0,0.45260869565217393,29.925652173913043,197.6086956521739,7.4595652173913045,NA,NA,23
20191012,100200,NA,2.828333333333333,0.09333333333333334,0,0,23.336666666666666,65,0,0,0.44166666666666665,35.14666666666667,22.5,15.073333333333334,NA,NA,6
20191012,100300,NA,2.8,0.09333333333333334,0,0,23.0975,0.06333333333333334,0,0,0.43583333333333335,35.17666666666667,150,13.078333333333333,NA,NA,12
20191012,100500,NA,2.8850000000000002,95,0,0,23.81833333333333,65,0,0,0.43,35.053333333333335,135,14.186666666666667,NA,NA,6
20191012,100600,NA,2.720833333333333,0.09083333333333334,0,0,22.440833333333334,0.06333333333333334,0,0,435,35.07333333333333,93.75,13.854166666666668,NA,NA,12
20191012,100800,NA,2.8033333333333332,95,0,0,23.123333333333335,0.06333333333333334,0,0,0.44333333333333336,35.48166666666667,127.5,10.64,NA,NA,6
20191012,100900,NA,2.6283333333333334,0.08833333333333333,0,0,21.67,0.058333333333333334,0,0,0.44166666666666665,35.49,135,9.531666666666666,NA,NA,6
20191012,100,NA,3.33,0.11,0,0,27.49,0.08,0,0,0.45,24.69,45,2.66,NA,NA,1
20191012,1100,NA,3.094782608695652,0.10347826086956521,0,0,25.531304347826087,0.07043478260869565,0,0,0.44913043478260867,30.073478260869564,219.1304347826087,6.0139130434782615,NA,NA,23
20191012,110200,NA,2975,0.09833333333333333,0,0,24.538333333333334,0.06666666666666667,0,0,0.43833333333333335,35.696666666666665,105,12635,NA,NA,6
20191012,110300,NA,2.9541666666666666,0.1,0,0,24.371666666666666,0.0675,0,0,0.43833333333333335,35.91583333333333,93.75,11305,NA,NA,12
20191012,110500,NA,2.876666666666667,0.09666666666666666,0,0,23.73,0.06666666666666667,0,0,0.43166666666666664,35.83166666666667,165,9.975000000000001,NA,NA,6
20191012,110600,NA,2.9983333333333335,0.10083333333333333,0,0,24.729166666666668,0.0675,0,0,0.43416666666666665,35715,127.5,11.859166666666667,NA,NA,12
20191012,110800,NA,3.123333333333333,105,0,0,25.763333333333332,0.06833333333333334,0,0,0.43333333333333335,35.531666666666666,120,13.3,NA,NA,6
20191012,110900,NA,2.9266666666666667,0.09833333333333333,0,0,24.158333333333335,0.06833333333333333,0,0,0.43333333333333335,35.75,120,12.413333333333334,NA,NA,6
20191012,1200,NA,3.2869565217391306,0.10956521739130434,0,0,27.11826086956522,0.07478260869565218,0,0,0.43869565217391304,30.02913043478261,217.17391304347825,5.666956521739131,NA,NA,23
20191012,120200,NA,3115,0.10333333333333333,0,0,25.7,0.07,0,0,415,36.17666666666667,120,8.201666666666668,NA,NA,6
20191012,120300,NA,3.075833333333333,0.10083333333333333,0,0,25.3675,0.06916666666666667,0,0,0.42,36.505833333333335,153.75,11.415833333333333,NA,NA,12
20191012,120500,NA,3.0666666666666664,0.10333333333333333,0,0,25.296666666666667,0.07,0,0,0.43,36.42666666666667,187.5,12.635000000000002,NA,NA,6
20191012,120600,NA,3.1916666666666664,0.10583333333333333,0,0,26315,0.07166666666666667,0,0,0.42916666666666664,36.61416666666666,90,13.743333333333334,NA,NA,12
20191012,120800,NA,3.2283333333333335,0.10833333333333334,0,0,26.63,0.07166666666666667,0,0,435,36445,82.5,13.3,NA,NA,6
20191012,120900,NA,3.21,0.10666666666666667,0,0,26.486666666666665,0.07,0,0,0.43,36.26166666666667,97.5,10.861666666666668,NA,NA,6
20191012,1300,NA,3.5430434782608695,0.11782608695652173,0,0,29.225652173913044,0.0808695652173913,0,0,0.4443478260869565,30.092608695652174,217.17391304347825,6.245217391304348,NA,NA,23
20191012,130200,NA,3.506666666666667,0.11666666666666667,0,0,28.933333333333334,0.08,0,0,0.42833333333333334,36.69833333333334,232.5,14.63,NA,NA,6
20191012,130300,NA,3375,0.1125,0,0,27.83833333333333,0.07583333333333334,0,0,0.43166666666666664,36.42666666666667,120,11.415833333333333,NA,NA,12
20191012,130500,NA,3.263333333333333,0.11,0,0,26.911666666666665,0.07333333333333333,0,0,0.42833333333333334,36.75,75,10.64,NA,NA,6
20191012,130600,NA,3.3116666666666665,0.11083333333333334,0,0,27.33416666666667,0.07583333333333334,0,0,0.42416666666666664,36.619166666666665,120,11.748333333333333,NA,NA,12
20191012,130800,NA,3.3716666666666666,0.11333333333333334,0,0,27.808333333333334,0.07666666666666667,0,0,0.42333333333333334,36.82333333333333,255,17.068333333333335,NA,NA,6
20191012,130900,NA,3.36,0.11,0,0,27715,0.07833333333333334,0,0,0.41833333333333333,36.928333333333335,240,13965,NA,NA,6
20191012,1400,NA,3.3726086956521737,0.1126086956521739,0,0,27.822608695652175,0.07695652173913044,0,0,0.43478260869565216,30.211304347826086,148.69565217391303,5.840434782608696,NA,NA,23
20191012,140200,NA,3.4483333333333333,0.11666666666666667,0,0,28.45,0.07833333333333334,0,0,0.42,37.05166666666666,120,10.64,NA,NA,6
