vento_vel,tamanho_medio,massaPM1,rainfall,massaPM2,massaPM4,numPM4,irr,massaPM10,numPM2,hora_minuto,tipo,temp,numPM1,vento_dir,numPM10,dia_mes_ano
0.0,1.33,0.43,2.0,0.07,247.75,0.0,0.0,0.0,0.05,101500,station,28.81,16.53,135.0,0.0,20191023.0
0.0,0.0,0.43,1.63,0.05,257.53,0.0,0.0,0.0,0.04,101600,station,28.88,13.48,135.0,0.0,20191023.0
0.0,2.66,0.43,1.99,0.07,251.66,0.0,0.0,0.0,0.05,101700,station,29.62,16.42,335.0,0.0,20191023.0
0.0,0.0,0.44,1.7,0.06,257.53,0.0,0.0,0.0,0.04,101800,station,30.25,14.03,335.0,0.0,20191023.0
0.0,6.65,0.44,2.14,0.07,259.49,0.0,0.0,0.0,0.05,101900,station,29.25,17.67,0.0,0.0,20191023.0
0.0,9.31,0.45,2.09,0.07,265.36,0.0,0.0,0.0,0.05,102000,station,28.5,17.27,270.0,0.0,20191023.0
0.0,1.33,0.45,2.09,0.07,261.45,0.0,0.0,0.0,0.05,102100,station,28.81,17.24,45.0,0.0,20191023.0
0.0,7.98,0.45,2.01,0.07,239.92,0.0,0.0,0.0,0.05,102200,station,29.19,16.59,225.0,0.0,20191023.0
0.0,2.66,0.45,1.95,0.06,255.58,0.0,0.0,0.0,0.04,102300,station,29.25,16.07,270.0,0.0,20191023.0
0.0,5.32,0.45,1.91,0.06,1126.42,0.0,0.0,0.0,0.04,102400,station,30.19,15.73,225.0,0.0,20191023.0
0.0,7.98,0.45,2.14,0.07,1112.72,0.0,0.0,0.0,0.05,102500,station,31.12,17.64,225.0,0.0,20191023.0
0.0,11.97,0.46,1.66,0.06,1102.94,0.0,0.0,0.0,0.04,102600,station,31.94,13.69,0.0,0.0,20191023.0
0.0,6.65,0.46,1.55,0.05,1104.89,0.0,0.0,0.0,0.04,102700,station,31.88,12.77,270.0,0.0,20191023.0
0.0,13.3,0.46,1.61,0.05,1091.19,0.0,0.0,0.0,0.04,102800,station,31.88,13.29,270.0,0.0,20191023.0
0.0,5.32,0.47,1.54,0.05,1087.28,0.0,0.0,0.0,0.03,102900,station,33.19,12.74,225.0,0.0,20191023.0
0.0,3.99,0.46,1.47,0.05,1087.28,0.0,0.0,0.0,0.03,103000,station,33.44,12.16,270.0,0.0,20191023.0
0.0,10.64,0.45,1.39,0.05,1065.75,0.0,0.0,0.0,0.03,103100,station,31.94,11.5,0.0,0.0,20191023.0
0.0,6.65,0.44,1.34,0.04,1071.62,0.0,0.0,0.0,0.03,103200,station,31.88,11.03,180.0,0.0,20191023.0
0.0,6.65,0.44,1.54,0.05,1059.88,0.0,0.0,0.0,0.03,103300,station,31.38,12.69,0.0,0.0,20191023.0
0.0,2.66,0.43,1.39,0.05,1050.1,0.0,0.0,0.0,0.03,103400,station,31.56,11.49,0.0,0.0,20191023.0
0.0,10.64,0.43,1.42,0.05,1052.05,0.0,0.0,0.0,0.03,103500,station,30.81,11.69,335.0,0.0,20191023.0
0.0,14.63,0.43,1.35,0.05,1063.8,0.0,0.0,0.0,0.03,103600,station,31.88,11.17,0.0,0.0,20191023.0
0.0,5.32,0.43,1.78,0.06,1044.23,0.0,0.0,0.0,0.04,103700,station,31.88,14.73,225.0,0.0,20191023.0
0.0,10.64,0.42,1.24,0.04,1067.71,0.0,0.0,0.0,0.03,103800,station,32.56,10.24,270.0,0.0,20191023.0
0.0,5.32,0.43,1.4,0.05,1057.93,0.0,0.0,0.0,0.03,103900,station,33.0,11.58,225.0,0.0,20191023.0
0.0,2.66,0.44,1.23,0.04,1069.67,0.0,0.0,0.0,0.03,104000,station,32.56,10.16,180.0,0.0,20191023.0
0.0,5.32,0.41,1.72,0.06,1073.58,0.0,0.0,0.0,0.04,104100,station,33.12,14.18,0.0,0.0,20191023.0
0.0,5.32,0.42,1.44,0.05,1059.88,0.0,0.0,0.0,0.03,104200,station,31.12,11.89,0.0,0.0,20191023.0
0.0,5.32,0.42,1.25,0.04,1073.58,0.0,0.0,0.0,0.03,104300,station,31.5,10.29,335.0,0.0,20191023.0
0.0,10.64,0.43,1.38,0.05,1079.45,0.0,0.0,0.0,0.03,104400,station,31.5,11.35,335.0,0.0,20191023.0
0.0,5.32,0.42,1.25,0.04,1079.45,0.0,0.0,0.0,0.03,104500,station,32.81,10.32,180.0,0.0,20191023.0
0.0,2.66,0.42,1.22,0.04,1089.24,0.0,0.0,0.0,0.03,104600,station,33.62,10.1,135.0,0.0,20191023.0
0.0,7.98,0.41,1.11,0.04,1089.24,0.0,0.0,0.0,0.03,104700,station,33.88,9.17,270.0,0.0,20191023.0
0.0,3.99,0.41,0.87,0.03,1077.5,0.0,0.0,0.0,0.02,104800,station,34.31,7.22,0.0,0.0,20191023.0
0.0,15.96,0.42,1.07,0.04,1075.54,0.0,0.0,0.0,0.02,104900,station,33.25,8.85,225.0,0.0,20191023.0
0.0,10.64,0.43,1.05,0.04,1063.8,0.0,0.0,0.0,0.02,105000,station,31.44,8.69,335.0,0.0,20191023.0
0.0,6.65,0.44,1.07,0.04,1065.75,0.0,0.0,0.0,0.02,105100,station,32.38,8.84,0.0,0.0,20191023.0
0.0,18.62,0.43,1.36,0.05,1067.71,0.0,0.0,0.0,0.03,105200,station,31.0,11.24,0.0,0.0,20191023.0
0.0,7.98,0.44,1.2,0.04,1063.8,0.0,0.0,0.0,0.03,105300,station,31.06,9.89,45.0,0.0,20191023.0
0.0,10.64,0.45,1.09,0.04,1055.97,0.0,0.0,0.0,0.02,105400,station,31.31,8.97,0.0,0.0,20191023.0
0.0,13.3,0.45,1.18,0.04,1057.93,0.0,0.0,0.0,0.03,105500,station,30.75,9.71,0.0,0.0,20191023.0
0.0,6.65,0.44,1.17,0.04,1057.93,0.0,0.0,0.0,0.03,105600,station,30.69,9.69,45.0,0.0,20191023.0
0.0,17.29,0.45,1.58,0.05,1052.05,0.0,0.0,0.0,0.04,105700,station,31.19,13.05,0.0,0.0,20191023.0
0.0,6.65,0.45,1.39,0.05,1055.97,0.0,0.0,0.0,0.03,105800,station,31.0,11.44,0.0,0.0,20191023.0
0.0,10.64,0.44,1.43,0.05,1059.88,0.0,0.0,0.0,0.03,105900,station,30.75,11.83,0.0,0.0,20191023.0
0.0,7.98,0.43,1.3,0.04,1083.37,0.0,0.0,0.0,0.03,110000,station,31.25,10.76,0.0,0.0,20191023.0
0.0,3.99,0.44,1.28,0.04,971.82,0.0,0.0,0.0,0.03,110100,station,31.31,10.52,335.0,0.0,20191023.0
0.0,7.98,0.43,1.55,0.05,1042.27,0.0,0.0,0.0,0.04,110200,station,30.75,12.81,335.0,0.0,20191023.0
0.0,10.64,0.43,1.12,0.04,1040.31,0.0,0.0,0.0,0.03,110300,station,31.56,9.25,335.0,0.0,20191023.0
0.0,6.65,0.43,1.32,0.04,1052.05,0.0,0.0,0.0,0.03,110400,station,32.44,10.88,335.0,0.0,20191023.0
0.0,7.98,0.43,1.21,0.04,1050.1,0.0,0.0,0.0,0.03,110500,station,32.5,10.01,225.0,0.0,20191023.0
0.0,5.32,0.43,0.98,0.03,1044.23,0.0,0.0,0.0,0.02,110600,station,32.31,8.09,45.0,0.0,20191023.0
0.0,2.66,0.42,1.19,0.04,1052.05,0.0,0.0,0.0,0.03,110700,station,31.62,9.79,45.0,0.0,20191023.0
0.0,7.98,0.42,1.09,0.04,1048.14,0.0,0.0,0.0,0.02,110800,station,32.06,8.99,0.0,0.0,20191023.0
0.0,7.98,0.42,1.07,0.04,1044.23,0.0,0.0,0.0,0.02,110900,station,31.75,8.85,0.0,0.0,20191023.0
0.0,5.32,0.41,1.14,0.04,1042.27,0.0,0.0,0.0,0.03,111000,station,31.06,9.43,45.0,0.0,20191023.0
0.0,18.62,0.42,1.44,0.05,1050.1,0.0,0.0,0.0,0.03,111100,station,31.69,11.85,335.0,0.0,20191023.0
0.0,13.3,0.41,1.38,0.05,1052.05,0.0,0.0,0.0,0.03,111200,station,31.06,11.42,0.0,0.0,20191023.0
0.0,26.6,0.42,1.15,0.04,1050.1,0.0,0.0,0.0,0.03,111300,station,30.5,9.45,0.0,0.0,20191023.0
0.0,10.64,0.42,1.09,0.04,1048.14,0.0,0.0,0.0,0.02,111400,station,30.5,8.98,0.0,0.0,20191023.0
0.0,9.31,0.42,1.33,0.04,1061.84,0.0,0.0,0.0,0.03,111500,station,30.5,10.98,335.0,0.0,20191023.0
0.0,7.98,0.43,1.45,0.05,1071.62,0.0,0.0,0.0,0.03,111600,station,30.25,11.98,0.0,0.0,20191023.0
0.0,9.31,0.44,0.87,0.03,1054.01,0.0,0.0,0.0,0.02,111700,station,29.88,7.21,45.0,0.0,20191023.0
0.0,15.96,0.44,1.48,0.05,1046.18,0.0,0.0,0.0,0.03,111800,station,30.69,12.18,0.0,0.0,20191023.0
0.0,29.26,0.44,1.1,0.04,1054.01,0.0,0.0,0.0,0.02,111900,station,30.12,9.05,0.0,0.0,20191023.0
0.0,3.99,0.43,1.41,0.05,1054.01,0.0,0.0,0.0,0.03,112000,station,30.31,11.67,0.0,0.0,20191023.0
0.0,10.64,0.43,0.9,0.03,1054.01,0.0,0.0,0.0,0.02,112100,station,31.19,7.47,0.0,0.0,20191023.0
0.0,15.96,0.42,1.01,0.03,1057.93,0.0,0.0,0.0,0.02,112200,station,30.81,8.37,0.0,0.0,20191023.0
0.0,9.31,0.42,1.1,0.04,1044.23,0.0,0.0,0.0,0.02,112300,station,30.25,9.04,45.0,0.0,20191023.0
0.0,15.96,0.42,1.21,0.04,1052.05,0.0,0.0,0.0,0.03,112400,station,30.44,10.01,0.0,0.0,20191023.0
0.0,14.63,0.42,1.13,0.04,1057.93,0.0,0.0,0.0,0.03,112500,station,30.5,9.34,0.0,0.0,20191023.0
0.0,18.62,0.42,1.2,0.04,1048.14,0.0,0.0,0.0,0.03,112600,station,30.56,9.87,45.0,0.0,20191023.0
0.0,26.6,0.42,1.3,0.04,1054.01,0.0,0.0,0.0,0.03,112700,station,30.06,10.71,0.0,0.0,20191023.0
0.0,23.94,0.43,1.07,0.04,1052.05,0.0,0.0,0.0,0.02,112800,station,30.0,8.79,0.0,0.0,20191023.0
0.0,23.94,0.43,1.41,0.05,1052.05,0.0,0.0,0.0,0.03,112900,station,30.44,11.62,0.0,0.0,20191023.0
0.0,7.98,0.43,0.98,0.03,1054.01,0.0,0.0,0.0,0.02,113000,station,31.12,8.09,135.0,0.0,20191023.0
0.0,11.97,0.44,1.04,0.03,1059.88,0.0,0.0,0.0,0.02,113100,station,30.94,8.6,0.0,0.0,20191023.0
0.0,7.98,0.43,1.22,0.04,1063.8,0.0,0.0,0.0,0.03,113200,station,31.19,10.06,225.0,0.0,20191023.0
0.0,14.63,0.44,1.29,0.04,1069.67,0.0,0.0,0.0,0.03,113300,station,31.62,10.61,0.0,0.0,20191023.0
0.0,27.93,0.44,1.45,0.05,1067.71,0.0,0.0,0.0,0.03,113400,station,30.81,11.93,0.0,0.0,20191023.0
0.0,13.3,0.43,1.23,0.04,1059.88,0.0,0.0,0.0,0.03,113500,station,30.5,10.14,0.0,0.0,20191023.0
0.0,15.96,0.43,1.25,0.04,1065.75,0.0,0.0,0.0,0.03,113600,station,31.19,10.28,0.0,0.0,20191023.0
0.0,10.64,0.43,1.35,0.04,1054.01,0.0,0.0,0.0,0.03,113700,station,31.69,11.14,0.0,0.0,20191023.0
0.0,13.3,0.42,1.46,0.05,1054.01,0.0,0.0,0.0,0.03,113800,station,31.12,12.01,0.0,0.0,20191023.0
0.0,13.3,0.43,1.24,0.04,1061.84,0.0,0.0,0.0,0.03,113900,station,31.0,10.25,0.0,0.0,20191023.0
0.0,2.66,0.43,1.21,0.04,1057.93,0.0,0.0,0.0,0.03,114000,station,31.19,9.98,335.0,0.0,20191023.0
0.0,5.32,0.43,1.37,0.05,1057.93,0.0,0.0,0.0,0.03,114100,station,31.69,11.26,270.0,0.0,20191023.0
0.0,11.97,0.42,1.33,0.04,1059.88,0.0,0.0,0.0,0.03,114200,station,32.06,10.95,0.0,0.0,20191023.0
0.0,11.97,0.43,1.41,0.05,1059.88,0.0,0.0,0.0,0.03,114300,station,31.5,11.67,0.0,0.0,20191023.0
0.0,6.65,0.45,1.58,0.05,1018.79,0.0,0.0,0.0,0.04,114400,station,31.0,13.0,0.0,0.0,20191023.0
0.0,10.64,0.45,1.11,0.04,1050.1,0.0,0.0,0.0,0.03,114500,station,30.94,9.19,0.0,0.0,20191023.0
0.0,7.98,0.46,1.33,0.04,1050.1,0.0,0.0,0.0,0.03,114600,station,30.75,11.0,270.0,0.0,20191023.0
0.0,7.98,0.46,1.46,0.05,1036.4,0.0,0.0,0.0,0.03,114700,station,31.31,12.08,270.0,0.0,20191023.0
0.0,5.32,0.46,1.4,0.05,1063.8,0.0,0.0,0.0,0.03,114800,station,31.44,11.59,0.0,0.0,20191023.0
0.0,11.97,0.47,1.49,0.05,1085.32,0.0,0.0,0.0,0.03,114900,station,31.38,12.28,0.0,0.0,20191023.0
0.0,5.32,0.47,1.43,0.05,1122.5,0.0,0.0,0.0,0.03,115000,station,31.88,11.81,335.0,0.0,20191023.0
0.0,7.98,0.46,1.55,0.05,318.2,0.0,0.0,0.0,0.04,115100,station,31.88,12.78,335.0,0.0,20191023.0
0.0,10.64,0.45,1.29,0.04,1167.51,0.0,0.0,0.0,0.03,115200,station,31.31,10.66,335.0,0.0,20191023.0
0.0,11.97,0.45,1.58,0.05,506.07,0.0,0.0,0.0,0.04,115300,station,30.81,13.01,45.0,0.0,20191023.0
0.0,14.63,0.44,1.41,0.05,1128.38,0.0,0.0,0.0,0.03,115400,station,31.44,11.66,90.0,0.0,20191023.0
0.0,17.29,0.45,1.43,0.05,1091.19,0.0,0.0,0.0,0.03,115500,station,31.94,11.82,0.0,0.0,20191023.0
0.0,10.64,0.44,1.36,0.05,1079.45,0.0,0.0,0.0,0.03,115600,station,31.19,11.25,0.0,0.0,20191023.0
0.0,13.3,0.44,1.66,0.06,1063.8,0.0,0.0,0.0,0.04,115700,station,31.44,13.68,0.0,0.0,20191023.0
0.0,15.96,0.43,1.54,0.05,1054.01,0.0,0.0,0.0,0.03,115800,station,31.44,12.68,270.0,0.0,20191023.0
0.0,7.98,0.42,1.59,0.05,1046.18,0.0,0.0,0.0,0.04,115900,station,31.69,13.09,0.0,0.0,20191023.0
0.0,14.63,0.43,1.12,0.04,1059.88,0.0,0.0,0.0,0.03,120100,station,31.31,9.27,0.0,0.0,20191023.0
0.0,5.32,0.44,1.17,0.04,1050.1,0.0,0.0,0.0,0.03,120200,station,31.69,9.69,0.0,0.0,20191023.0
0.0,13.3,0.43,1.14,0.04,1050.1,0.0,0.0,0.0,0.03,120300,station,30.81,9.45,45.0,0.0,20191023.0
0.0,5.32,0.43,1.48,0.05,1052.05,0.0,0.0,0.0,0.03,120400,station,30.69,12.17,0.0,0.0,20191023.0
0.0,2.66,0.43,1.19,0.04,1050.1,0.0,0.0,0.0,0.03,120500,station,30.75,9.82,180.0,0.0,20191023.0
0.0,5.32,0.43,1.02,0.03,1036.4,0.0,0.0,0.0,0.02,120600,station,31.69,8.39,0.0,0.0,20191023.0
0.0,9.31,0.44,0.97,0.03,1046.18,0.0,0.0,0.0,0.02,120700,station,31.5,8.02,90.0,0.0,20191023.0
0.0,11.97,0.44,1.14,0.04,1032.49,0.0,0.0,0.0,0.03,120800,station,31.56,9.41,180.0,0.0,20191023.0
0.0,5.32,0.44,1.3,0.04,1034.44,0.0,0.0,0.0,0.03,120900,station,31.69,10.77,335.0,0.0,20191023.0
0.0,10.64,0.43,1.1,0.04,1028.57,0.0,0.0,0.0,0.03,121000,station,32.25,9.1,270.0,0.0,20191023.0
0.0,6.65,0.43,0.95,0.03,1032.49,0.0,0.0,0.0,0.02,121100,station,32.44,7.87,225.0,0.0,20191023.0
0.0,13.3,0.43,1.28,0.04,1032.49,0.0,0.0,0.0,0.03,121200,station,31.81,10.53,335.0,0.0,20191023.0
0.0,7.98,0.43,1.01,0.03,1036.4,0.0,0.0,0.0,0.02,121300,station,32.19,8.33,225.0,0.0,20191023.0
0.0,15.96,0.43,1.44,0.05,1034.44,0.0,0.0,0.0,0.03,121400,station,31.88,11.87,335.0,0.0,20191023.0
0.0,15.96,0.42,1.31,0.04,1038.36,0.0,0.0,0.0,0.03,121500,station,32.0,10.84,270.0,0.0,20191023.0
0.0,11.97,0.43,0.95,0.03,1026.61,0.0,0.0,0.0,0.02,121600,station,31.19,7.82,0.0,0.0,20191023.0
0.0,5.32,0.43,0.88,0.03,1030.53,0.0,0.0,0.0,0.02,121700,station,31.38,7.26,335.0,0.0,20191023.0
0.0,7.98,0.44,1.16,0.04,1024.66,0.0,0.0,0.0,0.03,121800,station,32.44,9.56,225.0,0.0,20191023.0
0.0,6.65,0.43,1.06,0.04,1028.57,0.0,0.0,0.0,0.02,121900,station,32.38,8.75,270.0,0.0,20191023.0
0.0,3.99,0.43,1.17,0.04,1012.92,0.0,0.0,0.0,0.03,122000,station,32.62,9.62,270.0,0.0,20191023.0
0.0,7.98,0.43,1.22,0.04,1022.7,0.0,0.0,0.0,0.03,122100,station,32.62,10.05,335.0,0.0,20191023.0
0.0,5.32,0.42,1.35,0.04,1009.0,0.0,0.0,0.0,0.03,122200,station,32.0,11.11,0.0,0.0,20191023.0
0.0,7.98,0.42,0.93,0.03,1009.0,0.0,0.0,0.0,0.02,122300,station,32.25,7.71,0.0,0.0,20191023.0
0.0,18.62,0.42,1.05,0.04,1012.92,0.0,0.0,0.0,0.02,122400,station,32.38,8.68,335.0,0.0,20191023.0
0.0,10.64,0.43,1.0,0.03,1007.04,0.0,0.0,0.0,0.02,122500,station,32.31,8.22,270.0,0.0,20191023.0
0.0,13.3,0.43,1.21,0.04,1014.87,0.0,0.0,0.0,0.03,122600,station,32.31,10.02,335.0,0.0,20191023.0
0.0,9.31,0.43,1.15,0.04,1010.96,0.0,0.0,0.0,0.03,122700,station,32.25,9.46,270.0,0.0,20191023.0
0.0,21.28,0.43,1.02,0.03,1014.87,0.0,0.0,0.0,0.02,122800,station,31.88,8.45,225.0,0.0,20191023.0
0.0,5.32,0.43,0.95,0.03,1016.83,0.0,0.0,0.0,0.02,122900,station,31.62,7.82,335.0,0.0,20191023.0
0.0,5.32,0.42,1.03,0.03,1014.87,0.0,0.0,0.0,0.02,123000,station,31.62,8.53,335.0,0.0,20191023.0
0.0,10.64,0.43,1.18,0.04,1007.04,0.0,0.0,0.0,0.03,123100,station,32.19,9.73,270.0,0.0,20191023.0
0.0,13.3,0.42,1.17,0.04,1009.0,0.0,0.0,0.0,0.03,123200,station,32.19,9.69,335.0,0.0,20191023.0
0.0,21.28,0.43,1.06,0.04,1009.0,0.0,0.0,0.0,0.02,123300,station,32.06,8.78,270.0,0.0,20191023.0
0.0,10.64,0.43,1.03,0.03,1010.96,0.0,0.0,0.0,0.02,123400,station,31.75,8.53,335.0,0.0,20191023.0
0.0,26.6,0.43,0.92,0.03,1007.04,0.0,0.0,0.0,0.02,123500,station,31.5,7.58,0.0,0.0,20191023.0
0.0,15.96,0.43,0.96,0.03,1012.92,0.0,0.0,0.0,0.02,123600,station,31.38,7.95,0.0,0.0,20191023.0
0.0,13.3,0.43,1.07,0.04,1010.96,0.0,0.0,0.0,0.02,123700,station,31.56,8.79,0.0,0.0,20191023.0
0.0,17.29,0.44,1.03,0.03,1012.92,0.0,0.0,0.0,0.02,123800,station,31.62,8.47,0.0,0.0,20191023.0
0.0,9.31,0.45,1.04,0.03,1007.04,0.0,0.0,0.0,0.02,123900,station,32.31,8.59,0.0,0.0,20191023.0
0.0,15.96,0.45,1.04,0.03,1014.87,0.0,0.0,0.0,0.02,124000,station,31.75,8.58,335.0,0.0,20191023.0
0.0,7.98,0.45,1.0,0.03,999.22,0.0,0.0,0.0,0.02,124100,station,31.81,8.29,0.0,0.0,20191023.0
0.0,13.3,0.45,1.4,0.05,997.26,0.0,0.0,0.0,0.03,124200,station,31.75,11.58,0.0,0.0,20191023.0
0.0,11.97,0.45,1.04,0.03,995.3,0.0,0.0,0.0,0.02,124300,station,32.31,8.59,225.0,0.0,20191023.0
0.0,10.64,0.45,1.31,0.04,991.39,0.0,0.0,0.0,0.03,124400,station,32.0,10.84,0.0,0.0,20191023.0
0.0,10.64,0.45,1.26,0.04,991.39,0.0,0.0,0.0,0.03,124500,station,31.88,10.41,270.0,0.0,20191023.0
0.0,2.66,0.46,0.86,0.03,991.39,0.0,0.0,0.0,0.02,124600,station,32.38,7.12,45.0,0.0,20191023.0
0.0,10.64,0.46,1.3,0.04,975.73,0.0,0.0,0.0,0.03,124700,station,32.69,10.76,225.0,0.0,20191023.0
0.0,2.66,0.46,1.14,0.04,975.73,0.0,0.0,0.0,0.03,124800,station,32.75,9.37,225.0,0.0,20191023.0
0.0,7.98,0.45,1.23,0.04,981.6,0.0,0.0,0.0,0.03,124900,station,32.62,10.11,335.0,0.0,20191023.0
0.0,18.62,0.45,1.1,0.04,979.65,0.0,0.0,0.0,0.02,125000,station,33.06,9.04,225.0,0.0,20191023.0
0.0,10.64,0.44,1.12,0.04,979.65,0.0,0.0,0.0,0.03,125100,station,32.5,9.25,335.0,0.0,20191023.0
0.0,10.64,0.44,1.13,0.04,977.69,0.0,0.0,0.0,0.03,125200,station,32.19,9.31,0.0,0.0,20191023.0
0.0,7.98,0.44,0.92,0.03,987.48,0.0,0.0,0.0,0.02,125300,station,31.38,7.6,0.0,0.0,20191023.0
0.0,2.66,0.44,0.99,0.03,969.86,0.0,0.0,0.0,0.02,125400,station,31.94,8.14,335.0,0.0,20191023.0
0.0,7.98,0.44,0.9,0.03,967.91,0.0,0.0,0.0,0.02,125500,station,32.5,7.39,270.0,0.0,20191023.0
0.0,6.65,0.44,0.77,0.03,969.86,0.0,0.0,0.0,0.02,125600,station,33.19,6.32,0.0,0.0,20191023.0
0.0,15.96,0.44,0.84,0.03,965.95,0.0,0.0,0.0,0.02,125700,station,33.31,6.89,0.0,0.0,20191023.0
0.0,10.64,0.44,0.98,0.03,965.95,0.0,0.0,0.0,0.02,125800,station,32.75,8.1,225.0,0.0,20191023.0
0.0,9.31,0.43,1.23,0.04,960.08,0.0,0.0,0.0,0.03,125900,station,33.44,10.12,0.0,0.0,20191023.0
0.0,10.64,0.44,1.14,0.04,971.82,0.0,0.0,0.0,0.03,130000,station,32.19,9.38,0.0,0.0,20191023.0
0.0,9.31,0.44,0.76,0.03,963.99,0.0,0.0,0.0,0.02,130100,station,32.06,6.27,335.0,0.0,20191023.0
0.0,13.3,0.44,1.08,0.04,963.99,0.0,0.0,0.0,0.02,130200,station,32.5,8.95,270.0,0.0,20191023.0
0.0,10.64,0.44,0.99,0.03,963.99,0.0,0.0,0.0,0.02,130300,station,31.44,8.21,0.0,0.0,20191023.0
0.0,31.92,0.43,0.91,0.03,952.25,0.0,0.0,0.0,0.02,130400,station,32.12,7.48,0.0,0.0,20191023.0
0.0,15.96,0.42,1.31,0.04,948.34,0.0,0.0,0.0,0.03,130500,station,31.06,10.84,0.0,0.0,20191023.0
0.0,23.94,0.42,1.03,0.03,960.08,0.0,0.0,0.0,0.02,130600,station,31.94,8.47,270.0,0.0,20191023.0
0.0,19.95,0.42,0.82,0.03,948.34,0.0,0.0,0.0,0.02,130700,station,32.19,6.75,225.0,0.0,20191023.0
0.0,18.62,0.43,1.14,0.04,936.59,0.0,0.0,0.0,0.03,130800,station,32.19,9.41,225.0,0.0,20191023.0
0.0,13.3,0.43,1.12,0.04,938.55,0.0,0.0,0.0,0.03,130900,station,31.62,9.21,225.0,0.0,20191023.0
0.0,7.98,0.42,1.2,0.04,936.59,0.0,0.0,0.0,0.03,131000,station,31.88,9.87,225.0,0.0,20191023.0
0.0,6.65,0.44,1.7,0.06,942.47,0.0,0.0,0.0,0.04,131100,station,32.5,14.03,0.0,0.0,20191023.0
0.0,10.64,0.45,1.05,0.04,936.59,0.0,0.0,0.0,0.02,131200,station,31.94,8.69,0.0,0.0,20191023.0
0.0,23.94,0.44,1.23,0.04,932.68,0.0,0.0,0.0,0.03,131300,station,32.06,10.19,45.0,0.0,20191023.0
0.0,13.3,0.44,0.94,0.03,932.68,0.0,0.0,0.0,0.02,131400,station,31.75,7.77,0.0,0.0,20191023.0
0.0,25.27,0.44,0.96,0.03,928.77,0.0,0.0,0.0,0.02,131500,station,32.06,7.88,0.0,0.0,20191023.0
0.0,14.63,0.45,0.98,0.03,926.81,0.0,0.0,0.0,0.02,131600,station,31.44,8.1,0.0,0.0,20191023.0
0.0,13.3,0.44,1.06,0.04,936.59,0.0,0.0,0.0,0.02,131700,station,31.44,8.77,0.0,0.0,20191023.0
0.0,10.64,0.44,1.06,0.04,924.85,0.0,0.0,0.0,0.02,131800,station,32.19,8.74,0.0,0.0,20191023.0
0.0,11.97,0.44,1.27,0.04,930.72,0.0,0.0,0.0,0.03,131900,station,32.62,10.48,335.0,0.0,20191023.0
0.0,9.31,0.44,0.95,0.03,918.98,0.0,0.0,0.0,0.02,132000,station,32.0,7.87,0.0,0.0,20191023.0
0.0,21.28,0.44,1.27,0.04,928.77,0.0,0.0,0.0,0.03,132100,station,31.31,10.47,225.0,0.0,20191023.0
0.0,5.32,0.44,1.33,0.04,915.07,0.0,0.0,0.0,0.03,132200,station,31.69,10.96,0.0,0.0,20191023.0
0.0,25.27,0.44,1.12,0.04,917.03,0.0,0.0,0.0,0.03,132300,station,31.75,9.22,0.0,0.0,20191023.0
0.0,7.98,0.44,1.26,0.04,905.28,0.0,0.0,0.0,0.03,132400,station,31.75,10.43,0.0,0.0,20191023.0
0.0,10.64,0.44,1.32,0.04,907.24,0.0,0.0,0.0,0.03,132500,station,31.88,10.87,0.0,0.0,20191023.0
0.0,3.99,0.44,1.1,0.04,901.37,0.0,0.0,0.0,0.02,132600,station,32.12,9.09,0.0,0.0,20191023.0
0.0,5.32,0.44,1.07,0.04,899.41,0.0,0.0,0.0,0.02,132700,station,32.19,8.84,0.0,0.0,20191023.0
0.0,10.64,0.44,1.22,0.04,901.37,0.0,0.0,0.0,0.03,132800,station,32.56,10.04,225.0,0.0,20191023.0
0.0,19.95,0.44,0.94,0.03,899.41,0.0,0.0,0.0,0.02,132900,station,32.81,7.74,225.0,0.0,20191023.0
0.0,10.64,0.44,1.09,0.04,901.37,0.0,0.0,0.0,0.02,133000,station,33.0,8.99,270.0,0.0,20191023.0
0.0,6.65,0.44,1.34,0.04,895.5,0.0,0.0,0.0,0.03,133100,station,33.12,11.09,45.0,0.0,20191023.0
0.0,5.32,0.43,0.83,0.03,887.67,0.0,0.0,0.0,0.02,133200,station,33.25,6.83,225.0,0.0,20191023.0
0.0,9.31,0.43,0.97,0.03,887.67,0.0,0.0,0.0,0.02,133300,station,32.94,7.98,270.0,0.0,20191023.0
0.0,13.3,0.43,0.88,0.03,891.59,0.0,0.0,0.0,0.02,133400,station,33.06,7.22,270.0,0.0,20191023.0
0.0,13.3,0.43,0.83,0.03,885.71,0.0,0.0,0.0,0.02,133500,station,32.56,6.81,0.0,0.0,20191023.0
0.0,1.33,0.42,0.99,0.03,883.76,0.0,0.0,0.0,0.02,133600,station,33.06,8.14,45.0,0.0,20191023.0
0.0,10.64,0.42,1.13,0.04,887.67,0.0,0.0,0.0,0.03,133700,station,33.19,9.3,225.0,0.0,20191023.0
0.0,17.29,0.42,0.94,0.03,881.8,0.0,0.0,0.0,0.02,133800,station,32.62,7.74,180.0,0.0,20191023.0
0.0,5.32,0.42,1.11,0.04,873.97,0.0,0.0,0.0,0.03,133900,station,33.06,9.19,0.0,0.0,20191023.0
0.0,5.32,0.42,1.02,0.03,866.14,0.0,0.0,0.0,0.02,134000,station,33.38,8.43,0.0,0.0,20191023.0
